target_id,target_name,uniprot,sym,tdl,fam,etype,tissue,qual_value,number_value
15699,Disintegrin and metalloproteinase domain-containing protein 15,Q13444,ADAM15,Tbio,Enzyme,HPM Gene,Placenta,Medium,0.411305
15280,Disintegrin and metalloproteinase domain-containing protein 17,P78536,ADAM17,Tchem,Enzyme,HPM Gene,Placenta,High,0.70726
15817,Disintegrin and metalloproteinase domain-containing protein 18,Q9Y3Q7,ADAM18,Tdark,Enzyme,HPM Gene,Placenta,Not detected,
15719,Disintegrin and metalloproteinase domain-containing protein 19,Q9H013,ADAM19,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15779,Disintegrin and metalloproteinase domain-containing protein 2,Q99965,ADAM2,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15895,Disintegrin and metalloproteinase domain-containing protein 21,Q9UKJ8,ADAM21,Tdark,Enzyme,HPM Gene,Placenta,Not detected,
15790,Disintegrin and metalloproteinase domain-containing protein 22,Q9P0K1,ADAM22,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15791,Disintegrin and metalloproteinase domain-containing protein 23,O75077,ADAM23,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15772,Disintegrin and metalloproteinase domain-containing protein 28,Q9UKQ2,ADAM28,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15335,Disintegrin and metalloproteinase domain-containing protein 29,Q9UKF5,ADAM29,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15389,Disintegrin and metalloproteinase domain-containing protein 30,Q9UKF2,ADAM30,Tdark,Enzyme,HPM Gene,Placenta,Not detected,
15362,Disintegrin and metalloproteinase domain-containing protein 32,Q8TC27,ADAM32,Tdark,Enzyme,HPM Gene,Placenta,Not detected,
15861,Disintegrin and metalloproteinase domain-containing protein 33,Q9BZ11,ADAM33,Tchem,Enzyme,HPM Gene,Placenta,Not detected,
15691,Disintegrin and metalloproteinase domain-containing protein 7,Q9H2U9,ADAM7,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15317,Disintegrin and metalloproteinase domain-containing protein 8,P78325,ADAM8,Tchem,Enzyme,HPM Gene,Placenta,Not detected,
15850,Disintegrin and metalloproteinase domain-containing protein 9,Q13443,ADAM9,Tchem,Enzyme,HPM Gene,Placenta,Low,0.230138
15783,ADAM DEC1,O15204,ADAMDEC1,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
13853,A disintegrin and metalloproteinase with thrombospondin motifs 1,Q9UHI8,ADAMTS1,Tchem,Enzyme,HPM Gene,Placenta,Not detected,
13711,A disintegrin and metalloproteinase with thrombospondin motifs 10,Q9H324,ADAMTS10,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
13851,A disintegrin and metalloproteinase with thrombospondin motifs 12,P58397,ADAMTS12,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
13713,A disintegrin and metalloproteinase with thrombospondin motifs 13,Q76LX8,ADAMTS13,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
13714,A disintegrin and metalloproteinase with thrombospondin motifs 14,Q8WXS8,ADAMTS14,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
13922,A disintegrin and metalloproteinase with thrombospondin motifs 15,Q8TE58,ADAMTS15,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
13716,A disintegrin and metalloproteinase with thrombospondin motifs 16,Q8TE57,ADAMTS16,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
13923,A disintegrin and metalloproteinase with thrombospondin motifs 17,Q8TE56,ADAMTS17,Tbio,Enzyme,HPM Gene,Placenta,Medium,0.230138
13717,A disintegrin and metalloproteinase with thrombospondin motifs 18,Q8TE60,ADAMTS18,Tbio,Enzyme,HPM Gene,Placenta,Medium,0.230138
13924,A disintegrin and metalloproteinase with thrombospondin motifs 19,Q8TE59,ADAMTS19,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
13854,A disintegrin and metalloproteinase with thrombospondin motifs 2,O95450,ADAMTS2,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
13719,A disintegrin and metalloproteinase with thrombospondin motifs 20,P59510,ADAMTS20,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
13855,A disintegrin and metalloproteinase with thrombospondin motifs 3,O15072,ADAMTS3,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
13721,A disintegrin and metalloproteinase with thrombospondin motifs 4,O75173,ADAMTS4,Tchem,Enzyme,HPM Gene,Placenta,Not detected,
13857,A disintegrin and metalloproteinase with thrombospondin motifs 5,Q9UNA0,ADAMTS5,Tchem,Enzyme,HPM Gene,Placenta,Not detected,
13859,A disintegrin and metalloproteinase with thrombospondin motifs 6,Q9UKP5,ADAMTS6,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
13724,A disintegrin and metalloproteinase with thrombospondin motifs 7,Q9UKP4,ADAMTS7,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
13726,A disintegrin and metalloproteinase with thrombospondin motifs 8,Q9UP79,ADAMTS8,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
13860,A disintegrin and metalloproteinase with thrombospondin motifs 9,Q9P2N4,ADAMTS9,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
17034,ADAMTS-like protein 1,Q8N6G6,ADAMTSL1,Tbio,,HPM Gene,Placenta,Not detected,
16857,ADAMTS-like protein 2,Q86TH1,ADAMTSL2,Tbio,,HPM Gene,Placenta,Not detected,
16858,ADAMTS-like protein 3,P82987,ADAMTSL3,Tbio,,HPM Gene,Placenta,Not detected,
17035,ADAMTS-like protein 4,Q6UY14,ADAMTSL4,Tbio,,HPM Gene,Placenta,High,1.045402
16923,ADAMTS-like protein 5,Q6ZMM2,ADAMTSL5,Tbio,,HPM Gene,Placenta,Not detected,
15274,Arf-GAP with dual PH domain-containing protein 1,O75689,ADAP1,Tbio,,HPM Gene,Placenta,Not detected,
15330,Arf-GAP with dual PH domain-containing protein 2,Q9NPF8,ADAP2,Tbio,,HPM Gene,Placenta,Not detected,
2777,Double-stranded RNA-specific adenosine deaminase,P55265,ADAR,Tbio,Enzyme,HPM Gene,Placenta,Low,0.670861
10320,Double-stranded RNA-specific editase 1,P78563,ADARB1,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
11115,Double-stranded RNA-specific editase B2,Q9NS39,ADARB2,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15886,tRNA-specific adenosine deaminase 1,Q9BUB4,ADAT1,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15747,tRNA-specific adenosine deaminase 2,Q7Z6V5,ADAT2,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15796,Probable inactive tRNA-specific adenosine deaminase-like protein 3,Q96EY9,ADAT3,Tdark,Enzyme,HPM Gene,Placenta,Not detected,
15693,Uncharacterized aarF domain-containing protein kinase 1,Q86TW2,ADCK1,Tchem,Kinase,HPM Gene,Placenta,Not detected,
15827,Uncharacterized aarF domain-containing protein kinase 2,Q7Z695,ADCK2,Tbio,Kinase,HPM Gene,Placenta,Not detected,
15784,Uncharacterized aarF domain-containing protein kinase 5,Q3MIX3,ADCK5,Tdark,Kinase,HPM Gene,Placenta,Not detected,
15690,Adenylate cyclase type 1,Q08828,ADCY1,Tchem,Enzyme,HPM Gene,Placenta,Not detected,
15815,Adenylate cyclase type 10,Q96PN6,ADCY10,Tchem,Enzyme,HPM Gene,Placenta,Not detected,
15849,Adenylate cyclase type 2,Q08462,ADCY2,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15349,Adenylate cyclase type 3,O60266,ADCY3,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15781,Adenylate cyclase type 4,Q8NFM4,ADCY4,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15692,Adenylate cyclase type 5,O95622,ADCY5,Tchem,Enzyme,HPM Gene,Placenta,Not detected,
15838,Adenylate cyclase type 6,O43306,ADCY6,Tchem,Enzyme,HPM Gene,Placenta,Not detected,
15682,Adenylate cyclase type 7,P51828,ADCY7,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15390,Adenylate cyclase type 8,P40145,ADCY8,Tchem,Enzyme,HPM Gene,Placenta,Medium,0.330101
15728,Adenylate cyclase type 9,O60503,ADCY9,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
10430,Pituitary adenylate cyclase-activating polypeptide type I receptor,P41586,ADCYAP1R1,Tchem,GPCR,HPM Gene,Placenta,Not detected,
15758,Alpha-adducin,P35611,ADD1,Tbio,Enzyme,HPM Gene,Placenta,Low,1.221883
15715,Beta-adducin,P35612,ADD2,Tbio,Enzyme,HPM Gene,Placenta,Medium,0.832198
15809,Gamma-adducin,Q9UEY8,ADD3,Tbio,Enzyme,HPM Gene,Placenta,Low,0.971891
15782,Androglobin,Q8N7X0,ADGB,Tdark,,HPM Gene,Placenta,High,0.411305
15275,Alcohol dehydrogenase 1A,P07327,ADH1A,Tclin,Enzyme,HPM Gene,Placenta,Not detected,
15276,Alcohol dehydrogenase 1B,P00325,ADH1B,Tclin,Enzyme,HPM Gene,Placenta,Not detected,
15860,Alcohol dehydrogenase 1C,P00326,ADH1C,Tclin,Enzyme,HPM Gene,Placenta,Not detected,
15851,Alcohol dehydrogenase 4,P08319,ADH4,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15392,Alcohol dehydrogenase class-3,P11766,ADH5,Tchem,Enzyme,HPM Gene,Placenta,Low,1.778127
15837,Alcohol dehydrogenase 6,P28332,ADH6,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15388,Alcohol dehydrogenase class 4 mu/sigma chain,P40394,ADH7,Tchem,Enzyme,HPM Gene,Placenta,Not detected,
6690,"Hydroxyacid-oxoacid transhydrogenase, mitochondrial",Q8IWW8,ADHFE1,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
20340,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase",Q9BV57,ADI1,Tbio,Enzyme,HPM Gene,Placenta,Medium,0.631131
15694,Adipogenin,Q0VDE8,ADIG,Tdark,,HPM Gene,Placenta,Not detected,
15828,Adiponectin,Q15848,ADIPOQ,Tbio,,HPM Gene,Placenta,Not detected,
10965,Adiponectin receptor protein 1,Q96A54,ADIPOR1,Tbio,,HPM Gene,Placenta,Not detected,
15819,Adipogenesis regulatory factor,Q15847,ADIRF,Tbio,,HPM Gene,Placenta,Medium,0.531168
15907,Adenosine kinase,P55263,ADK,Tchem,Kinase,HPM Gene,Placenta,Low,0.991799
15695,ADM,P35318,ADM,Tbio,,HPM Gene,Placenta,Not detected,
15814,Activity-dependent neuroprotector homeobox protein,Q9H2P0,ADNP,Tbio,TF,HPM Gene,Placenta,Low,0.230138
15684,Activity-dependent neuroprotector homeobox protein 2,Q6IQ32,ADNP2,Tdark,,HPM Gene,Placenta,High,0.330101
15798,2-aminoethanethiol dioxygenase,Q96SZ5,ADO,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
16170,Adenosine receptor A1,P30542,ADORA1,Tclin,GPCR,HPM Gene,Placenta,Not detected,
16195,Adenosine receptor A3,P0DMS8,ADORA3,Tchem,GPCR,HPM Gene,Placenta,Not detected,
15904,ADP-dependent glucokinase,Q9BRR6,ADPGK,Tbio,Kinase,HPM Gene,Placenta,Medium,1.013365
15812,[Protein ADP-ribosylarginine] hydrolase,P54922,ADPRH,Tbio,Enzyme,HPM Gene,Placenta,High,1.013365
13485,[Protein ADP-ribosylarginine] hydrolase-like protein 1,Q8NDY3,ADPRHL1,Tdark,Enzyme,HPM Gene,Placenta,Not detected,
13800,Poly(ADP-ribose) glycohydrolase ARH3,Q9NX46,ADPRHL2,Tbio,Enzyme,HPM Gene,Placenta,Low,0.673628
15391,Manganese-dependent ADP-ribose/CDP-alcohol diphosphatase,Q3LIE5,ADPRM,Tdark,Enzyme,HPM Gene,Placenta,Not detected,
15934,Alpha-1A adrenergic receptor,P35348,ADRA1A,Tclin,GPCR,HPM Gene,Placenta,Not detected,
15686,Alpha-1B adrenergic receptor,P35368,ADRA1B,Tclin,GPCR,HPM Gene,Placenta,Not detected,
15848,Alpha-2A adrenergic receptor,P08913,ADRA2A,Tclin,GPCR,HPM Gene,Placenta,Not detected,
15360,Alpha-2B adrenergic receptor,P18089,ADRA2B,Tclin,GPCR,HPM Gene,Placenta,Not detected,
15277,Beta-2 adrenergic receptor,P07550,ADRB2,Tclin,GPCR,HPM Gene,Placenta,Not detected,
15700,Proteasomal ubiquitin receptor ADRM1,Q16186,ADRM1,Tbio,,HPM Gene,Placenta,Medium,1.092058
18254,Adenylosuccinate lyase,P30566,ADSL,Tbio,Enzyme,HPM Gene,Placenta,Low,0.77856
3629,Adenylosuccinate synthetase isozyme 2,P30520,ADSS,Tchem,Enzyme,HPM Gene,Placenta,Low,1.010835
3648,Adenylosuccinate synthetase isozyme 1,Q8N142,ADSSL1,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15279,Adipocyte enhancer-binding protein 1,Q8IUX7,AEBP1,Tbio,,HPM Gene,Placenta,Low,0.776389
15903,Zinc finger protein AEBP2,Q6ZN18,AEBP2,Tbio,,HPM Gene,Placenta,Not detected,
15841,Apoptosis-enhancing nuclease,Q8WTP8,AEN,Tbio,Enzyme,HPM Gene,Placenta,High,0.411305
15746,Amino-terminal enhancer of split,Q08117,AES,Tbio,,HPM Gene,Placenta,High,0.70726
15701,Actin filament-associated protein 1,Q8N556,AFAP1,Tbio,,HPM Gene,Placenta,Medium,0.411305
15813,Actin filament-associated protein 1-like 1,Q8TED9,AFAP1L1,Tbio,,HPM Gene,Placenta,Not detected,
15797,Actin filament-associated protein 1-like 2,Q8N4X5,AFAP1L2,Tbio,,HPM Gene,Placenta,Not detected,
15729,AF4/FMR2 family member 1,P51825,AFF1,Tbio,TF,HPM Gene,Placenta,Not detected,
15885,AF4/FMR2 family member 2,P51816,AFF2,Tbio,TF,HPM Gene,Placenta,High,0.411305
15685,AF4/FMR2 family member 3,P51826,AFF3,Tbio,TF,HPM Gene,Placenta,Not detected,
15732,AF4/FMR2 family member 4,Q9UHB7,AFF4,Tbio,TF,HPM Gene,Placenta,Not detected,
15737,AFG3-like protein 2,Q9Y4W6,AFG3L2,Tbio,Enzyme,HPM Gene,Placenta,Low,1.209471
15763,Afamin,P43652,AFM,Tbio,,HPM Gene,Placenta,Low,0.230138
19251,Kynurenine formamidase,Q63HM1,AFMID,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
6520,Alpha-fetoprotein,P02771,AFP,Tbio,,HPM Gene,Placenta,Medium,2.231945
15891,Aftiphilin,Q6ULP2,AFTPH,Tbio,,HPM Gene,Placenta,Not detected,
17171,N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase,P20933,AGA,Tbio,Enzyme,HPM Gene,Placenta,Medium,0.712335
15762,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1",Q9UPQ3,AGAP1,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15730,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 11",Q8TF27,AGAP11,Tdark,Enzyme,HPM Gene,Placenta,Not detected,
15787,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2",Q99490,AGAP2,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15839,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3",Q96P47,AGAP3,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15831,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 4",Q96P64,AGAP4,Tdark,Enzyme,HPM Gene,Placenta,Not detected,
15764,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 5",A6NIR3,AGAP5,Tdark,Enzyme,HPM Gene,Placenta,Not detected,
15800,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 6",Q5VW22,AGAP6,Tdark,Enzyme,HPM Gene,Placenta,Not detected,
15738,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 9",Q5VTM2,AGAP9,Tdark,Enzyme,HPM Gene,Placenta,Not detected,
2346,Cytosolic carboxypeptidase 4,Q96MI9,AGBL1,Tdark,Enzyme,HPM Gene,Placenta,Not detected,
2525,Cytosolic carboxypeptidase 2,Q5U5Z8,AGBL2,Tchem,Enzyme,HPM Gene,Placenta,Not detected,
2343,Cytosolic carboxypeptidase 3,Q8NEM8,AGBL3,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
2527,Cytosolic carboxypeptidase 6,Q5VU57,AGBL4,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
2401,Cytosolic carboxypeptidase-like protein 5,Q8NDL9,AGBL5,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
10806,Advanced glycosylation end product-specific receptor,Q15109,AGER,Tchem,,HPM Gene,Placenta,Not detected,
15935,Arf-GAP domain and FG repeat-containing protein 1,P52594,AGFG1,Tbio,,HPM Gene,Placenta,Low,0.743198
15820,Arf-GAP domain and FG repeat-containing protein 2,O95081,AGFG2,Tbio,,HPM Gene,Placenta,Medium,0.531168
15875,Angiogenic factor with G patch and FHA domains 1,Q8N302,AGGF1,Tbio,,HPM Gene,Placenta,Not detected,
15733,"Acylglycerol kinase, mitochondrial",Q53H12,AGK,Tbio,Enzyme,HPM Gene,Placenta,Medium,1.176067
1039,Glycogen debranching enzyme,P35573,AGL,Tbio,,HPM Gene,Placenta,Medium,1.78359
7999,"Agmatinase, mitochondrial",Q9BSE5,AGMAT,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
16077,Alkylglycerol monooxygenase,Q6ZNB7,AGMO,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15818,Protein argonaute-1,Q9UL18,AGO1,Tbio,,HPM Gene,Placenta,Low,0.230138
15906,Protein argonaute-2,Q9UKV8,AGO2,Tbio,,HPM Gene,Placenta,Medium,1.221883
15909,Protein argonaute-3,Q9H9G7,AGO3,Tbio,,HPM Gene,Placenta,Low,0.673628
15896,Protein argonaute-4,Q9HCK5,AGO4,Tbio,,HPM Gene,Placenta,Not detected,
10086,1-acyl-sn-glycerol-3-phosphate acyltransferase alpha,Q99943,AGPAT1,Tbio,Enzyme,HPM Gene,Placenta,Low,0.475359
10138,1-acyl-sn-glycerol-3-phosphate acyltransferase beta,O15120,AGPAT2,Tchem,Enzyme,HPM Gene,Placenta,Not detected,
10139,1-acyl-sn-glycerol-3-phosphate acyltransferase gamma,Q9NRZ7,AGPAT3,Tbio,Enzyme,HPM Gene,Placenta,Medium,0.531168
10145,1-acyl-sn-glycerol-3-phosphate acyltransferase delta,Q9NRZ5,AGPAT4,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
10694,1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon,Q9NUQ2,AGPAT5,Tbio,Enzyme,HPM Gene,Placenta,High,1.186926
15363,"Alkyldihydroxyacetonephosphate synthase, peroxisomal",O00116,AGPS,Tbio,Enzyme,HPM Gene,Placenta,Low,0.990472
15834,Anterior gradient protein 2 homolog,O95994,AGR2,Tbio,,HPM Gene,Placenta,Medium,0.745542
15948,Anterior gradient protein 3,Q8TD06,AGR3,Tbio,,HPM Gene,Placenta,Low,0.411305
15912,Agrin,O00468,AGRN,Tbio,,HPM Gene,Placenta,Low,0.475359
16095,Angiotensinogen,P01019,AGT,Tbio,,HPM Gene,Placenta,High,1.68507
2155,Cytosolic carboxypeptidase 1,Q9UPW5,AGTPBP1,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
13979,Type-1 angiotensin II receptor-associated protein,Q6RW13,AGTRAP,Tbio,,HPM Gene,Placenta,Not detected,
4643,Serine--pyruvate aminotransferase,P21549,AGXT,Tbio,Enzyme,HPM Gene,Placenta,Medium,1.013365
15703,"Alanine--glyoxylate aminotransferase 2, mitochondrial",Q9BYV1,AGXT2,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
1557,Protein ELYS,Q8WYP5,AHCTF1,Tbio,,HPM Gene,Placenta,Low,0.475359
4214,Adenosylhomocysteinase,P23526,AHCY,Tchem,Enzyme,HPM Gene,Placenta,Medium,1.799234
4091,S-adenosylhomocysteine hydrolase-like protein 1,O43865,AHCYL1,Tchem,Enzyme,HPM Gene,Placenta,Low,1.027852
8347,Adenosylhomocysteinase 3,Q96HN2,AHCYL2,Tbio,Enzyme,HPM Gene,Placenta,Low,0.991799
15740,AT-hook DNA-binding motif-containing protein 1,Q5TGY3,AHDC1,Tdark,,HPM Gene,Placenta,Not detected,
15936,Jouberin,Q8N157,AHI1,Tbio,,HPM Gene,Placenta,Low,0.230138
15876,Neuroblast differentiation-associated protein AHNAK,Q09666,AHNAK,Tbio,,HPM Gene,Placenta,Low,2.716917
15767,Protein AHNAK2,Q8IVF2,AHNAK2,Tbio,,HPM Gene,Placenta,Not detected,
15910,Aryl hydrocarbon receptor,P35869,AHR,Tchem,TF,HPM Gene,Placenta,Not detected,
16097,Aryl hydrocarbon receptor repressor,A9YTQ3,AHRR,Tbio,TF,HPM Gene,Placenta,Not detected,
15856,Activator of 90 kDa heat shock protein ATPase homolog 1,O95433,AHSA1,Tbio,Enzyme,HPM Gene,Placenta,Low,0.909243
6612,Alpha-2-HS-glycoprotein,P02765,AHSG,Tbio,,HPM Gene,Placenta,Medium,1.434258
15749,Alpha-hemoglobin-stabilizing protein,Q9NZD4,AHSP,Tbio,,HPM Gene,Placenta,High,1.230138
15950,Single-stranded DNA cytosine deaminase,Q9GZX7,AICDA,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
16101,"Axin interactor, dorsalization-associated protein",Q96BJ3,AIDA,Tbio,,HPM Gene,Placenta,Medium,0.745542
15702,Allograft inflammatory factor 1,P55008,AIF1,Tbio,,HPM Gene,Placenta,Medium,0.932161
16022,Allograft inflammatory factor 1-like,Q9BQI0,AIF1L,Tbio,,HPM Gene,Placenta,Low,0.230138
15750,"Apoptosis-inducing factor 1, mitochondrial",O95831,AIFM1,Tbio,,HPM Gene,Placenta,Low,1.444044
15835,Apoptosis-inducing factor 2,Q9BRQ8,AIFM2,Tbio,,HPM Gene,Placenta,Not detected,
16098,Apoptosis-inducing factor 3,Q96NN9,AIFM3,Tbio,,HPM Gene,Placenta,Not detected,
15842,Androgen-induced gene 1 protein,Q9NVV5,AIG1,Tbio,,HPM Gene,Placenta,Low,0.230138
15913,Interferon-inducible protein AIM2,O14862,AIM2,Tbio,,HPM Gene,Placenta,Not detected,
15769,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1,Q12904,AIMP1,Tbio,Enzyme,HPM Gene,Placenta,Medium,1.386365
16056,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2,Q13155,AIMP2,Tchem,Enzyme,HPM Gene,Placenta,Medium,1.387965
15824,AH receptor-interacting protein,O00170,AIP,Tbio,,HPM Gene,Placenta,Low,0.70726
15877,Aryl-hydrocarbon-interacting protein-like 1,Q9NZN9,AIPL1,Tbio,,HPM Gene,Placenta,Not detected,
15924,Autoimmune regulator,O43918,AIRE,Tbio,TF; Epigenetic,HPM Gene,Placenta,Not detected,
15770,Adherens junction-associated protein 1,Q9UKB5,AJAP1,Tbio,,HPM Gene,Placenta,Not detected,
15705,LIM domain-containing protein ajuba,Q96IF1,AJUBA,Tbio,,HPM Gene,Placenta,Not detected,
6912,Adenylate kinase isoenzyme 1,P00568,AK1,Tbio,Kinase,HPM Gene,Placenta,Low,1.518726
6913,"Adenylate kinase 2, mitochondrial",P54819,AK2,Tbio,Kinase,HPM Gene,Placenta,High,1.944218
19278,"GTP:AMP phosphotransferase AK3, mitochondrial",Q9UIJ7,AK3,Tbio,Kinase,HPM Gene,Placenta,High,1.835821
19279,"Adenylate kinase 4, mitochondrial",P27144,AK4,Tbio,Kinase,HPM Gene,Placenta,Low,0.53498
6914,Adenylate kinase isoenzyme 5,Q9Y6K8,AK5,Tbio,Kinase,HPM Gene,Placenta,Medium,0.77856
19281,Adenylate kinase 7,Q96M32,AK7,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
6915,Adenylate kinase 8,Q96MA6,AK8,Tbio,Kinase,HPM Gene,Placenta,Not detected,
15901,"A-kinase anchor protein 1, mitochondrial",Q92667,AKAP1,Tbio,Epigenetic,HPM Gene,Placenta,Medium,0.745542
15972,"A-kinase anchor protein 10, mitochondrial",O43572,AKAP10,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15956,A-kinase anchor protein 11,Q9UKA4,AKAP11,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15974,A-kinase anchor protein 12,Q02952,AKAP12,Tbio,Enzyme,HPM Gene,Placenta,Medium,1.774206
16059,A-kinase anchor protein 13,Q12802,AKAP13,Tbio,Enzyme,HPM Gene,Placenta,Medium,0.70726
15843,A-kinase anchor protein 14,Q86UN6,AKAP14,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15940,A-kinase anchor protein 17A,Q02040,AKAP17A,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
16075,A-kinase anchor protein 2,Q9Y2D5,AKAP2,Tbio,Enzyme,HPM Gene,Placenta,Medium,1.485411
15768,A-kinase anchor protein 3,O75969,AKAP3,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15803,A-kinase anchor protein 4,Q5JQC9,AKAP4,Tbio,Enzyme,HPM Gene,Placenta,Low,0.230138
16055,A-kinase anchor protein 5,P24588,AKAP5,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15937,A-kinase anchor protein 6,Q13023,AKAP6,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15914,A-kinase anchor protein 7 isoforms alpha and beta,O43687,AKAP7,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
16088,A-kinase anchor protein 7 isoform gamma,Q9P0M2,AKAP7,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15867,A-kinase anchor protein 8,O43823,AKAP8,Tbio,Enzyme,HPM Gene,Placenta,Low,0.230138
16072,A-kinase anchor protein 8-like,Q9ULX6,AKAP8L,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
15953,A-kinase anchor protein 9,Q99996,AKAP9,Tbio,Enzyme,HPM Gene,Placenta,Low,0.230138
15854,A-kinase-interacting protein 1,Q9NQ31,AKIP1,Tbio,Enzyme,HPM Gene,Placenta,Medium,0.230138
16008,AT-hook-containing transcription factor,Q7Z591,AKNA,Tbio,,HPM Gene,Placenta,Not detected,
15857,Protein AKNAD1,Q5T1N1,AKNAD1,Tdark,,HPM Gene,Placenta,Not detected,
16058,Alcohol dehydrogenase [NADP(+)],P14550,AKR1A1,Tchem,Enzyme,HPM Gene,Placenta,Medium,1.972768
16041,Aldose reductase,P15121,AKR1B1,Tclin,Enzyme,HPM Gene,Placenta,High,2.244804
15880,Aldo-keto reductase family 1 member B10,O60218,AKR1B10,Tchem,Enzyme,HPM Gene,Placenta,Not detected,
16040,Aldo-keto reductase family 1 member B15,C9JRZ8,AKR1B15,Tbio,Enzyme,HPM Gene,Placenta,Medium,1.045402
15942,Aldo-keto reductase family 1 member C1,Q04828,AKR1C1,Tchem,Enzyme,HPM Gene,Placenta,Low,0.712335
